Стоимость тарифа,Дата создания,Глубина бронирования,Дата заезда
20,2018-02-23,4,2018-02-25
10,2018-03-14,4,2018-03-14
10,2018-03-14,3,2018-03-15
10,2018-03-14,4,2018-03-16
10,2018-03-14,7,2018-03-17
6,2018-05-13,23,2018-06-01
6,2018-05-13,22,2018-06-02
20,2018-01-24,25,2018-02-15
20,2018-01-24,27,2018-02-16
20,2018-01-24,27,2018-02-17
5,2018-05-15,4,2018-05-19
5,2018-07-23,2,2018-07-24
5,2018-08-02,20,2018-08-20
5,2018-08-02,21,2018-08-21
5,2018-08-02,21,2018-08-22
5,2018-08-02,26,2018-08-23
6,2018-08-27,29,2018-09-21
5,2018-09-22,3,2018-09-22
5,2018-09-22,5,2018-09-23
4,2018-08-23,3,2018-08-24
4,2018-08-23,2,2018-08-25
4,2018-08-23,3,2018-08-26
8,2018-09-03,3,2018-09-03
8,2018-09-04,3,2018-09-04
13,2018-01-11,30,2018-02-07
13,2018-01-11,29,2018-02-08
13,2018-01-14,31,2018-02-10
13,2018-01-14,31,2018-02-11
8,2018-03-27,18,2018-04-14
10,2018-03-13,3,2018-03-16
10,2018-03-13,8,2018-03-17
11,2018-03-20,11,2018-03-28
11,2018-03-20,9,2018-03-29
4,2018-06-08,5,2018-06-09
4,2018-06-08,6,2018-06-10
4,2018-06-08,8,2018-06-11
4,2018-06-08,8,2018-06-12
5,2018-07-23,4,2018-07-24
7,2018-08-31,32,2018-09-30
7,2018-08-31,32,2018-10-01
7,2018-08-31,37,2018-10-02
7,2018-08-31,37,2018-10-03
7,2018-08-31,36,2018-10-04
7,2018-08-31,40,2018-10-05
14,2018-01-15,28,2018-02-08
14,2018-01-15,28,2018-02-09
14,2018-01-15,29,2018-02-10
21,2018-01-24,22,2018-02-15
21,2018-01-24,23,2018-02-16
21,2018-01-24,25,2018-02-17
4,2018-05-23,4,2018-05-25
5,2018-04-25,5,2018-04-28
5,2018-07-17,1,2018-07-17
7,2018-08-08,1,2018-08-08
4,2018-08-09,33,2018-09-08
4,2018-08-09,32,2018-09-09
4,2018-08-09,33,2018-09-10
4,2018-08-09,33,2018-09-11
4,2018-08-09,37,2018-09-12
6,2018-09-10,12,2018-09-18
12,2018-03-17,13,2018-03-30
12,2018-03-17,19,2018-03-31
16,2018-02-22,1,2018-02-23
16,2018-02-22,7,2018-02-24
16,2018-02-22,8,2018-02-25
4,2018-05-23,5,2018-05-25
7,2018-06-23,1,2018-06-23
7,2018-06-23,4,2018-06-24
7,2018-06-23,5,2018-06-25
7,2018-06-23,7,2018-06-26
7,2018-06-23,7,2018-06-27
7,2018-06-23,5,2018-06-28
7,2018-06-23,8,2018-06-29
7,2018-06-25,20,2018-07-13
7,2018-06-25,19,2018-07-14
6,2018-08-07,26,2018-08-28
6,2018-08-07,26,2018-08-29
6,2018-08-07,26,2018-08-30
6,2018-08-07,24,2018-08-31
6,2018-08-07,25,2018-09-01
6,2018-08-07,30,2018-09-02
6,2018-08-07,31,2018-09-03
6,2018-08-07,28,2018-09-04
6,2018-08-07,32,2018-09-05
6,2018-08-07,34,2018-09-06
6,2018-08-07,36,2018-09-07
1,2018-09-22,11,2018-09-23
13,2018-01-11,33,2018-02-09
13,2018-01-11,32,2018-02-10
13,2018-01-11,36,2018-02-11
13,2018-01-11,32,2018-02-12
36,2018-02-13,4,2018-02-15
36,2018-02-13,6,2018-02-16
36,2018-02-13,6,2018-02-17
6,2018-06-07,4,2018-06-09
6,2018-06-07,4,2018-06-10
6,2018-06-07,8,2018-06-11
4,2018-08-27,5,2018-08-27
4,2018-08-27,2,2018-08-28
6,2018-08-29,1,2018-08-29
6,2018-08-29,2,2018-08-30
18,2018-02-03,11,2018-02-09
18,2018-02-03,12,2018-02-10
18,2018-02-03,13,2018-02-11
11,2018-01-13,15,2018-01-26
11,2018-01-13,15,2018-01-27
11,2018-01-13,18,2018-01-28
11,2018-01-13,20,2018-01-29
11,2018-01-13,21,2018-01-30
11,2018-01-13,18,2018-01-31
5,2018-06-06,5,2018-06-10
6,2018-05-28,5,2018-05-29
6,2018-05-28,4,2018-05-30
4,2018-08-28,1,2018-08-28
5,2018-09-17,4,2018-09-17
30,2018-02-16,23,2018-03-07
30,2018-02-16,23,2018-03-08
27,2018-02-17,6,2018-02-22
27,2018-02-17,9,2018-02-23
27,2018-02-17,10,2018-02-24
27,2018-02-17,12,2018-02-25
13,2018-01-24,18,2018-02-08
13,2018-01-24,17,2018-02-09
13,2018-01-24,22,2018-02-10
13,2018-01-24,23,2018-02-11
19,2018-03-04,8,2018-03-09
19,2018-03-04,8,2018-03-10
4,2018-05-26,2,2018-05-26
3,2018-05-10,3,2018-05-12
3,2018-05-10,7,2018-05-13
3,2018-05-10,7,2018-05-14
4,2018-06-04,9,2018-06-09
4,2018-06-04,6,2018-06-10
6,2018-06-29,18,2018-07-12
6,2018-06-29,17,2018-07-13
6,2018-06-29,19,2018-07-14
6,2018-06-27,6,2018-06-28
6,2018-06-18,11,2018-06-29
6,2018-06-18,15,2018-06-30
6,2018-06-18,13,2018-07-01
6,2018-06-18,18,2018-07-02
6,2018-06-24,4,2018-06-24
6,2018-06-13,5,2018-06-13
6,2018-07-10,4,2018-07-11
3,2018-08-02,27,2018-08-24
3,2018-08-02,24,2018-08-25
3,2018-08-02,25,2018-08-26
3,2018-08-02,25,2018-08-27
3,2018-08-02,30,2018-08-28
3,2018-08-02,27,2018-08-29
3,2018-08-02,32,2018-08-30
3,2018-08-02,29,2018-08-31
3,2018-08-02,35,2018-09-01
3,2018-08-02,34,2018-09-02
7,2018-08-30,7,2018-09-04
7,2018-08-30,7,2018-09-05
7,2018-08-30,9,2018-09-06
7,2018-08-30,11,2018-09-07
7,2018-08-30,14,2018-09-08
10,2018-09-15,16,2018-10-01
10,2018-09-15,17,2018-10-02
10,2018-09-15,18,2018-10-03
10,2018-09-15,24,2018-10-04
10,2018-09-15,24,2018-10-05
6,2018-09-09,1,2018-09-09
13,2018-01-14,28,2018-02-09
13,2018-01-14,28,2018-02-10
4,2018-05-10,21,2018-05-28
4,2018-05-10,21,2018-05-29
4,2018-05-21,0,2018-05-21
4,2018-05-22,1,2018-05-22
9,2018-07-06,5,2018-07-07
22,2018-01-23,22,2018-02-10
22,2018-01-23,19,2018-02-11
22,2018-01-23,20,2018-02-12
22,2018-01-23,26,2018-02-13
22,2018-01-23,27,2018-02-14
22,2018-01-23,27,2018-02-15
9,2018-06-09,17,2018-06-22
9,2018-06-09,14,2018-06-23
5,2018-06-06,2,2018-06-06
9,2018-07-06,4,2018-07-07
5,2018-07-03,4,2018-07-04
5,2018-07-03,7,2018-07-05
6,2018-09-18,16,2018-09-29
3,2018-07-28,5,2018-07-28
4,2018-08-07,5,2018-08-12
4,2018-08-07,9,2018-08-13
4,2018-08-07,11,2018-08-14
4,2018-08-07,13,2018-08-15
4,2018-08-07,12,2018-08-16
4,2018-08-07,10,2018-08-17
4,2018-08-07,12,2018-08-18
4,2018-08-07,14,2018-08-19
4,2018-08-07,13,2018-08-20
4,2018-08-07,18,2018-08-21
4,2018-08-07,18,2018-08-22
4,2018-08-07,20,2018-08-25
4,2018-08-26,4,2018-08-26
4,2018-08-26,6,2018-08-27
9,2018-03-15,19,2018-03-30
9,2018-03-15,19,2018-03-31
9,2018-03-15,19,2018-04-01
28,2018-02-24,4,2018-02-24
6,2018-04-28,1,2018-04-28
9,2018-06-09,16,2018-06-22
9,2018-06-09,16,2018-06-23
5,2018-05-27,14,2018-06-08
5,2018-05-27,17,2018-06-09
5,2018-05-27,15,2018-06-10
5,2018-05-27,16,2018-06-11
5,2018-05-27,21,2018-06-12
5,2018-05-27,22,2018-06-13
9,2018-06-09,13,2018-06-22
9,2018-06-09,18,2018-06-23
9,2018-07-06,5,2018-07-07
3,2018-06-26,2,2018-06-26
3,2018-06-26,2,2018-06-27
3,2018-06-26,3,2018-06-28
3,2018-06-26,5,2018-06-29
5,2018-07-30,26,2018-08-24
5,2018-07-30,27,2018-08-25
7,2018-08-10,8,2018-08-13
7,2018-08-10,6,2018-08-14
7,2018-08-10,6,2018-08-15
7,2018-09-10,14,2018-09-23
7,2018-09-10,19,2018-09-24
5,2018-09-23,8,2018-09-28
5,2018-09-23,11,2018-09-29
5,2018-09-23,9,2018-09-30
5,2018-09-23,9,2018-10-01
10,2018-09-28,7,2018-10-02
10,2018-09-28,6,2018-10-03
10,2018-09-28,9,2018-10-04
17,2018-01-31,29,2018-02-26
17,2018-01-31,32,2018-02-27
17,2018-01-31,30,2018-02-28
17,2018-01-31,31,2018-03-01
17,2018-01-31,35,2018-03-02
17,2018-01-31,36,2018-03-03
17,2018-01-31,35,2018-03-04
17,2018-01-31,38,2018-03-05
16,2018-02-06,16,2018-02-22
16,2018-02-06,20,2018-02-23
16,2018-02-06,23,2018-02-24
16,2018-02-06,20,2018-02-25
9,2018-06-09,17,2018-06-22
9,2018-06-09,19,2018-06-23
4,2018-06-04,5,2018-06-07
4,2018-06-04,5,2018-06-08
4,2018-06-04,6,2018-06-09
4,2018-06-04,11,2018-06-10
8,2018-06-01,14,2018-06-15
6,2018-06-01,18,2018-06-18
6,2018-06-01,20,2018-06-19
4,2018-06-27,5,2018-06-27
4,2018-06-27,1,2018-06-28
4,2018-06-27,2,2018-06-29
4,2018-07-13,3,2018-07-13
4,2018-07-13,6,2018-07-14
4,2018-08-07,10,2018-08-12
4,2018-08-07,8,2018-08-13
4,2018-08-07,9,2018-08-14
4,2018-08-07,9,2018-08-15
4,2018-08-07,9,2018-08-16
4,2018-08-07,12,2018-08-17
4,2018-08-07,15,2018-08-18
4,2018-08-07,13,2018-08-19
4,2018-08-07,17,2018-08-20
4,2018-08-07,19,2018-08-21
4,2018-08-07,15,2018-08-22
7,2018-08-24,9,2018-08-30
7,2018-08-24,11,2018-08-31
7,2018-08-24,11,2018-09-01
7,2018-08-24,11,2018-09-02
11,2018-01-15,29,2018-02-08
11,2018-01-15,28,2018-02-09
11,2018-01-15,31,2018-02-10
21,2018-02-07,26,2018-03-04
24,2018-02-07,12,2018-02-16
1,2018-03-07,5,2018-03-07
5,2018-05-16,28,2018-06-09
5,2018-05-16,26,2018-06-10
5,2018-05-16,31,2018-06-11
5,2018-05-16,28,2018-06-12
3,2018-04-22,3,2018-04-24
6,2018-06-21,5,2018-06-21
6,2018-06-21,5,2018-06-22
6,2018-06-21,3,2018-06-23
3,2018-06-15,15,2018-06-26
3,2018-06-15,15,2018-06-27
3,2018-06-15,16,2018-06-28
3,2018-06-15,19,2018-06-29
7,2018-06-16,6,2018-06-20
7,2018-06-16,6,2018-06-21
7,2018-06-16,6,2018-06-22
4,2018-07-13,2,2018-07-13
4,2018-07-13,6,2018-07-14
5,2018-08-30,12,2018-09-09
5,2018-08-30,13,2018-09-10
5,2018-08-30,17,2018-09-11
20,2018-03-06,7,2018-03-08
20,2018-03-06,7,2018-03-09
17,2018-03-10,3,2018-03-10
14,2018-02-26,16,2018-03-12
14,2018-02-26,16,2018-03-13
14,2018-02-26,19,2018-03-14
14,2018-02-26,22,2018-03-15
14,2018-02-26,18,2018-03-16
14,2018-02-26,20,2018-03-17
13,2018-03-16,13,2018-03-27
13,2018-03-16,15,2018-03-28
13,2018-03-16,18,2018-03-29
13,2018-03-16,16,2018-03-30
6,2018-05-29,20,2018-06-17
6,2018-05-29,20,2018-06-18
6,2018-05-29,23,2018-06-19
6,2018-05-29,24,2018-06-20
6,2018-05-29,28,2018-06-21
6,2018-06-11,3,2018-06-11
6,2018-06-11,2,2018-06-12
6,2018-06-11,7,2018-06-13
6,2018-08-08,4,2018-08-11
6,2018-08-08,8,2018-08-12
6,2018-08-15,6,2018-08-17
6,2018-08-17,13,2018-08-26
6,2018-08-17,14,2018-08-27
6,2018-08-17,12,2018-08-28
6,2018-08-17,16,2018-08-29
6,2018-08-17,16,2018-08-30
6,2018-08-17,19,2018-08-31
6,2018-08-17,15,2018-09-01
6,2018-08-17,19,2018-09-02
6,2018-08-04,11,2018-08-12
6,2018-08-04,10,2018-08-13
6,2018-08-04,14,2018-08-14
6,2018-08-04,11,2018-08-15
6,2018-08-04,13,2018-08-16
9,2018-09-06,27,2018-09-30
9,2018-09-06,26,2018-10-01
9,2018-09-06,31,2018-10-02
9,2018-09-06,32,2018-10-03
9,2018-09-06,31,2018-10-04
9,2018-09-06,31,2018-10-05
11,2018-09-17,15,2018-09-29
34,2018-01-22,27,2018-02-16
34,2018-01-22,26,2018-02-17
34,2018-01-22,32,2018-02-18
34,2018-01-22,30,2018-02-19
34,2018-01-22,31,2018-02-20
34,2018-01-22,35,2018-02-21
19,2018-02-28,5,2018-03-05
19,2018-02-28,10,2018-03-06
19,2018-02-28,9,2018-03-07
19,2018-02-28,13,2018-03-08
19,2018-02-28,13,2018-03-09
10,2018-02-08,3,2018-02-08
10,2018-02-08,3,2018-02-09
4,2018-06-07,6,2018-06-09
4,2018-06-07,7,2018-06-10
4,2018-06-07,4,2018-06-11
5,2018-05-22,6,2018-05-25
5,2018-07-09,6,2018-07-12
7,2018-10-02,5,2018-10-02
7,2018-10-02,2,2018-10-03
32,2018-01-24,26,2018-02-16
32,2018-01-24,29,2018-02-17
32,2018-01-24,27,2018-02-18
32,2018-01-24,31,2018-02-19
32,2018-01-24,27,2018-02-20
32,2018-01-24,31,2018-02-21
32,2018-01-24,32,2018-02-22
32,2018-01-24,33,2018-02-23
26,2018-01-16,34,2018-02-15
26,2018-01-16,31,2018-02-16
26,2018-01-16,33,2018-02-17
26,2018-01-16,37,2018-02-18
26,2018-01-16,36,2018-02-19
26,2018-01-16,40,2018-02-20
26,2018-01-16,40,2018-02-21
26,2018-01-16,38,2018-02-22
13,2018-01-24,18,2018-02-08
13,2018-01-24,19,2018-02-09
13,2018-01-24,18,2018-02-10
13,2018-01-24,20,2018-02-11
13,2018-02-27,13,2018-03-10
13,2018-02-27,12,2018-03-11
13,2018-02-27,14,2018-03-12
13,2018-02-27,14,2018-03-13
13,2018-02-27,19,2018-03-14
13,2018-02-27,21,2018-03-15
13,2018-02-27,21,2018-03-16
19,2018-02-28,9,2018-03-05
19,2018-02-28,7,2018-03-06
19,2018-02-28,8,2018-03-07
19,2018-02-28,8,2018-03-08
5,2018-06-03,3,2018-06-03
7,2018-06-28,3,2018-06-30
7,2018-06-28,4,2018-07-01
7,2018-06-28,5,2018-07-02
26,2018-01-16,30,2018-02-15
26,2018-01-16,32,2018-02-16
26,2018-01-16,36,2018-02-17
26,2018-01-16,34,2018-02-18
26,2018-01-16,39,2018-02-19
26,2018-01-16,39,2018-02-20
26,2018-01-16,38,2018-02-21
26,2018-01-16,39,2018-02-22
4,2018-04-20,4,2018-04-20
4,2018-05-10,9,2018-05-19
8,2018-09-10,21,2018-09-29
8,2018-09-10,20,2018-09-30
8,2018-09-10,26,2018-10-01
8,2018-09-10,23,2018-10-02
8,2018-09-10,26,2018-10-03
8,2018-09-10,28,2018-10-04
8,2018-09-02,26,2018-09-28
5,2018-09-27,4,2018-09-27
22,2018-02-13,21,2018-03-04
6,2018-04-04,0,2018-04-04
23,2018-02-20,2,2018-02-21
23,2018-02-20,3,2018-02-22
23,2018-02-20,5,2018-02-23
23,2018-02-20,5,2018-02-24
5,2018-06-01,3,2018-06-02
6,2018-06-18,31,2018-07-16
6,2018-06-18,32,2018-07-17
6,2018-06-18,32,2018-07-18
6,2018-06-18,32,2018-07-19
6,2018-06-18,32,2018-07-20
6,2018-06-18,35,2018-07-21
6,2018-06-18,37,2018-07-22
6,2018-06-18,37,2018-07-23
6,2018-06-18,37,2018-07-24
6,2018-06-18,39,2018-07-25
6,2018-06-18,43,2018-07-26
6,2018-06-18,44,2018-07-27
6,2018-06-18,43,2018-07-28
6,2018-06-18,45,2018-07-29
7,2018-08-19,4,2018-08-19
22,2018-01-23,20,2018-02-10
22,2018-01-23,20,2018-02-11
22,2018-01-23,23,2018-02-12
22,2018-01-23,24,2018-02-13
22,2018-01-23,27,2018-02-14
22,2018-01-23,28,2018-02-15
6,2018-04-05,12,2018-04-14
23,2018-02-20,3,2018-02-23
23,2018-02-20,9,2018-02-24
20,2018-02-19,18,2018-03-04
20,2018-02-19,19,2018-03-05
20,2018-02-19,17,2018-03-06
20,2018-02-19,16,2018-03-07
20,2018-02-19,19,2018-03-08
20,2018-02-19,22,2018-03-09
20,2018-02-19,24,2018-03-10
5,2018-07-27,7,2018-08-02
5,2018-07-27,12,2018-08-03
6,2018-07-27,3,2018-07-27
6,2018-08-16,30,2018-09-15
6,2018-08-16,31,2018-09-16
6,2018-08-16,32,2018-09-17
6,2018-08-16,37,2018-09-18
4,2018-08-07,28,2018-09-04
4,2018-08-07,29,2018-09-05
4,2018-08-07,33,2018-09-06
4,2018-08-07,33,2018-09-07
5,2018-09-02,28,2018-09-28
4,2018-08-29,1,2018-08-30
4,2018-08-29,6,2018-08-31
4,2018-08-30,6,2018-09-01
8,2018-08-24,31,2018-09-19
8,2018-08-24,32,2018-09-20
8,2018-08-24,30,2018-09-21
8,2018-08-24,30,2018-09-22
8,2018-08-24,32,2018-09-23
8,2018-08-24,31,2018-09-24
8,2018-08-24,37,2018-09-25
7,2018-09-10,24,2018-09-29
7,2018-09-10,24,2018-09-30
7,2018-09-10,23,2018-10-01
7,2018-09-10,26,2018-10-02
7,2018-09-10,23,2018-10-03
7,2018-09-10,28,2018-10-04
31,2018-01-22,27,2018-02-14
31,2018-01-22,24,2018-02-15
31,2018-01-22,26,2018-02-16
31,2018-01-22,29,2018-02-17
31,2018-01-22,30,2018-02-18
31,2018-01-22,29,2018-02-19
31,2018-01-22,34,2018-02-20
8,2018-01-23,7,2018-01-27
8,2018-01-23,9,2018-01-28
8,2018-01-23,6,2018-01-29
8,2018-01-23,11,2018-01-30
8,2018-01-23,13,2018-01-31
8,2018-01-23,12,2018-02-01
8,2018-01-23,14,2018-02-02
8,2018-01-23,12,2018-02-03
8,2018-01-23,13,2018-02-04
14,2018-01-13,27,2018-02-08
14,2018-01-13,30,2018-02-09
14,2018-01-13,33,2018-02-10
23,2018-02-21,2,2018-02-21
23,2018-02-21,3,2018-02-22
23,2018-02-21,2,2018-02-23
23,2018-02-21,5,2018-02-24
4,2018-04-18,30,2018-05-18
4,2018-04-18,34,2018-05-19
5,2018-06-01,6,2018-06-02
4,2018-06-07,2,2018-06-07
4,2018-04-30,11,2018-05-09
4,2018-04-30,13,2018-05-10
4,2018-04-30,13,2018-05-11
4,2018-04-30,15,2018-05-12
5,2018-07-19,8,2018-07-22
5,2018-07-03,2,2018-07-04
5,2018-07-03,5,2018-07-05
5,2018-07-03,5,2018-07-06
7,2018-06-28,3,2018-06-28
7,2018-06-28,6,2018-06-29
7,2018-09-06,21,2018-09-27
7,2018-09-06,26,2018-09-28
7,2018-09-06,25,2018-09-29
7,2018-09-06,25,2018-09-30
7,2018-09-06,25,2018-10-01
14,2018-02-01,4,2018-02-02
14,2018-02-01,2,2018-02-03
14,2018-02-01,3,2018-02-04
4,2018-06-07,4,2018-06-07
6,2018-05-17,1,2018-05-18
6,2018-05-17,2,2018-05-19
6,2018-05-17,6,2018-05-20
6,2018-06-21,5,2018-06-23
6,2018-06-21,3,2018-06-24
6,2018-06-21,9,2018-06-25
5,2018-07-03,4,2018-07-04
5,2018-07-03,7,2018-07-05
5,2018-07-03,8,2018-07-06
6,2018-07-19,5,2018-07-22
4,2018-08-07,33,2018-09-04
4,2018-08-07,30,2018-09-05
4,2018-08-07,32,2018-09-06
4,2018-08-07,34,2018-09-07
6,2018-08-07,11,2018-08-13
6,2018-08-07,12,2018-08-14
6,2018-08-07,10,2018-08-15
6,2018-08-07,12,2018-08-16
6,2018-08-07,14,2018-08-17
6,2018-08-07,16,2018-08-18
6,2018-08-07,17,2018-08-19
6,2018-08-07,14,2018-08-20
6,2018-08-07,18,2018-08-21
6,2018-08-07,18,2018-08-22
6,2018-08-07,17,2018-08-23
6,2018-08-07,20,2018-08-24
5,2018-08-29,3,2018-08-29
5,2018-08-29,4,2018-08-30
5,2018-08-29,7,2018-08-31
6,2018-09-06,23,2018-09-27
6,2018-09-06,24,2018-09-28
6,2018-09-06,27,2018-09-29
6,2018-09-06,27,2018-09-30
6,2018-09-06,27,2018-10-01
14,2018-01-25,15,2018-02-08
14,2018-01-25,20,2018-02-09
14,2018-01-25,18,2018-02-10
10,2018-02-28,18,2018-03-15
10,2018-02-28,19,2018-03-16
10,2018-02-28,21,2018-03-17
15,2018-02-28,4,2018-03-01
15,2018-02-28,6,2018-03-02
15,2018-02-28,6,2018-03-03
15,2018-02-28,7,2018-03-04
15,2018-02-28,8,2018-03-05
15,2018-02-28,8,2018-03-06
11,2018-03-22,2,2018-03-22
11,2018-03-22,1,2018-03-23
5,2018-06-02,5,2018-06-02
6,2018-06-21,12,2018-07-01
6,2018-06-21,11,2018-07-02
6,2018-06-21,13,2018-07-03
7,2018-07-27,12,2018-08-03
7,2018-07-27,11,2018-08-04
7,2018-07-27,10,2018-08-05
7,2018-07-27,11,2018-08-06
7,2018-07-27,11,2018-08-07
7,2018-07-27,16,2018-08-08
15,2018-01-17,27,2018-02-11
15,2018-01-17,31,2018-02-12
15,2018-01-17,28,2018-02-13
15,2018-01-17,32,2018-02-14
15,2018-01-17,32,2018-02-15
24,2018-02-22,17,2018-03-06
24,2018-02-22,13,2018-03-07
24,2018-02-22,14,2018-03-08
24,2018-02-22,15,2018-03-09
24,2018-02-22,19,2018-03-10
33,2018-02-23,1,2018-02-23
10,2018-03-16,5,2018-03-16
10,2018-03-16,1,2018-03-17
10,2018-02-08,5,2018-02-08
10,2018-02-08,2,2018-02-09
27,2018-02-13,6,2018-02-16
27,2018-02-13,6,2018-02-17
27,2018-02-13,5,2018-02-18
6,2018-05-19,4,2018-05-21
6,2018-05-19,3,2018-05-22
6,2018-05-19,4,2018-05-23
5,2018-05-25,17,2018-06-08
5,2018-05-25,16,2018-06-09
5,2018-05-25,21,2018-06-10
5,2018-05-25,20,2018-06-11
4,2018-04-19,10,2018-04-27
4,2018-04-19,14,2018-04-28
11,2018-03-29,0,2018-03-29
11,2018-03-29,1,2018-03-30
11,2018-03-29,2,2018-03-31
11,2018-03-29,4,2018-04-01
8,2018-04-03,4,2018-04-04
5,2018-07-04,9,2018-07-08
5,2018-07-05,0,2018-07-05
7,2018-07-08,2,2018-07-10
7,2018-06-19,3,2018-06-22
5,2018-08-31,2,2018-09-02
5,2018-08-31,5,2018-09-03
5,2018-08-31,7,2018-09-04
5,2018-08-31,6,2018-09-05
5,2018-08-31,11,2018-09-06
5,2018-08-31,12,2018-09-07
5,2018-08-31,11,2018-09-08
5,2018-08-31,10,2018-09-09
5,2018-08-31,12,2018-09-10
5,2018-08-31,14,2018-09-11
27,2018-01-30,15,2018-02-09
27,2018-01-30,11,2018-02-10
19,2018-02-27,11,2018-03-08
19,2018-02-27,13,2018-03-09
33,2018-02-23,5,2018-02-23
5,2018-06-05,27,2018-06-30
5,2018-06-05,31,2018-07-01
5,2018-06-05,31,2018-07-02
5,2018-06-05,30,2018-07-03
5,2018-06-05,29,2018-07-04
5,2018-06-05,33,2018-07-05
5,2018-06-05,36,2018-07-06
5,2018-06-05,34,2018-07-07
5,2018-04-21,28,2018-05-18
5,2018-04-21,31,2018-05-19
5,2018-04-21,29,2018-05-20
7,2018-04-11,3,2018-04-11
7,2018-07-14,18,2018-07-29
7,2018-07-14,18,2018-07-30
7,2018-07-14,18,2018-07-31
7,2018-07-14,20,2018-08-01
7,2018-07-14,22,2018-08-02
7,2018-07-14,21,2018-08-03
7,2018-07-14,22,2018-08-04
7,2018-07-14,27,2018-08-05
7,2018-07-14,23,2018-08-06
7,2018-07-14,25,2018-08-07
7,2018-07-08,3,2018-07-10
4,2018-06-25,6,2018-06-26
4,2018-06-25,2,2018-06-27
14,2018-03-29,2,2018-03-30
14,2018-03-29,5,2018-03-31
13,2018-03-29,0,2018-03-29
20,2018-02-12,3,2018-02-12
20,2018-02-12,6,2018-02-13
26,2018-01-24,25,2018-02-15
26,2018-01-24,26,2018-02-16
26,2018-01-24,25,2018-02-17
26,2018-01-24,29,2018-02-18
26,2018-01-24,27,2018-02-19
26,2018-01-24,29,2018-02-20
7,2018-07-20,7,2018-07-22
6,2018-07-02,12,2018-07-13
6,2018-07-02,15,2018-07-14
5,2018-06-05,5,2018-06-09
5,2018-06-05,7,2018-06-10
5,2018-06-05,11,2018-06-11
5,2018-08-07,11,2018-08-14
5,2018-08-07,8,2018-08-15
7,2018-07-27,18,2018-08-12
7,2018-07-18,2,2018-07-19
6,2018-05-28,13,2018-06-09
6,2018-05-28,16,2018-06-10
6,2018-05-28,16,2018-06-11
5,2018-06-05,6,2018-06-09
5,2018-06-05,6,2018-06-10
5,2018-06-05,7,2018-06-11
4,2018-04-20,30,2018-05-17
4,2018-04-20,28,2018-05-18
4,2018-04-20,29,2018-05-19
4,2018-04-20,30,2018-05-20
5,2018-05-06,22,2018-05-26
5,2018-05-06,22,2018-05-27
5,2018-05-06,26,2018-05-28
20,2018-02-17,13,2018-02-27
20,2018-02-17,11,2018-02-28
20,2018-02-17,13,2018-03-01
21,2018-02-19,4,2018-02-19
15,2018-01-16,24,2018-02-05
15,2018-01-16,24,2018-02-06
15,2018-01-16,22,2018-02-07
15,2018-01-16,25,2018-02-08
15,2018-01-16,25,2018-02-09
15,2018-01-16,25,2018-02-10
7,2018-06-11,3,2018-06-11
5,2018-05-03,1,2018-05-03
18,2018-02-01,27,2018-02-24
18,2018-02-01,28,2018-02-25
18,2018-02-01,27,2018-02-26
18,2018-02-01,27,2018-02-27
18,2018-02-01,30,2018-02-28
18,2018-02-01,29,2018-03-01
18,2018-02-01,31,2018-03-02
5,2018-09-04,26,2018-09-27
5,2018-09-04,24,2018-09-28
8,2018-09-05,24,2018-09-29
8,2018-09-05,27,2018-09-30
8,2018-09-05,28,2018-10-01
8,2018-09-05,32,2018-10-02
8,2018-09-05,30,2018-10-03
8,2018-09-05,32,2018-10-04
8,2018-09-05,35,2018-10-05
5,2018-09-16,5,2018-09-21
5,2018-09-16,8,2018-09-22
5,2018-09-16,10,2018-09-23
7,2018-07-08,3,2018-07-10
6,2018-07-16,13,2018-07-25
6,2018-07-16,15,2018-07-26
6,2018-07-16,16,2018-07-27
6,2018-07-16,16,2018-07-28
4,2018-05-24,6,2018-05-26
4,2018-05-24,5,2018-05-27
7,2018-06-05,18,2018-06-23
7,2018-06-05,19,2018-06-24
7,2018-06-05,23,2018-06-25
7,2018-06-05,23,2018-06-26
5,2018-04-18,8,2018-04-21
5,2018-04-18,8,2018-04-22
5,2018-04-18,10,2018-04-23
7,2018-04-03,1,2018-04-04
9,2018-03-18,14,2018-03-29
12,2018-02-13,29,2018-03-14
12,2018-02-13,30,2018-03-15
12,2018-02-13,31,2018-03-16
12,2018-02-13,36,2018-03-17
12,2018-02-13,34,2018-03-18
9,2018-09-10,21,2018-09-29
8,2018-09-10,24,2018-09-30
8,2018-09-10,24,2018-10-01
8,2018-09-10,23,2018-10-02
8,2018-09-10,28,2018-10-03
8,2018-09-10,26,2018-10-04
8,2018-09-10,29,2018-10-05
7,2018-07-20,4,2018-07-22
5,2018-07-28,3,2018-07-29
5,2018-07-28,2,2018-07-30
6,2018-07-10,26,2018-08-03
6,2018-07-10,28,2018-08-04
6,2018-07-16,13,2018-07-25
6,2018-07-16,13,2018-07-26
6,2018-07-16,13,2018-07-27
6,2018-07-16,15,2018-07-28
5,2018-06-01,4,2018-06-02
5,2018-06-01,5,2018-06-03
5,2018-06-01,8,2018-06-04
4,2018-05-28,14,2018-06-10
4,2018-05-28,15,2018-06-11
4,2018-05-28,15,2018-06-12
4,2018-05-28,16,2018-06-13
6,2018-06-17,11,2018-06-28
6,2018-06-17,17,2018-06-29
6,2018-06-17,18,2018-06-30
